13 12 2017, 0.00, 12.91
14 12 2017, 0.00, 4.98
15 12 2017, 0.00, 12.23
16 12 2017, 0.00, 14.26
17 12 2017, 0.00, 12.94
18 12 2017, 0.00, 6.45
19 12 2017, 0.00, 11.78
20 12 2017, 0.00, 9.33
21 12 2017, 0.00, 8.29
22 12 2017, 0.00, 7.23
23 12 2017, 0.00, 7.37
24 12 2017, 0.00, 12.93
25 12 2017, 2.97, 5.98
26 12 2017, 0.00, 14.51
27 12 2017, 0.00, 7.47
28 12 2017, 0.00, 9.94
29 12 2017, 0.00, 11.03
30 12 2017, 0.00, 16.13
31 12 2017, 2.93, 8.32
